product_category_name_english,order_purchase_month,review_categories_str_modified,order_delivered_customer_span_hours_from_carrier,distance_between_customer_and_seller,order_id,freight_value,price,sum_price_freight_by_order
health_beauty,2017-01,Delivery_Praise,161.5526851851852,350.5027407156736,9,19.813333333333333,152.58444444444444,172.39777777777778
health_beauty,2017-02,Delivery_Issue,149.3852777777778,26.785275085555742,1,10.96,19.99,30.95
health_beauty,2017-02,Delivery_Praise,142.04503968253968,688.8428753217205,7,17.888571428571428,189.22714285714284,207.1157142857143
health_beauty,2017-03,Delivery_Issue,211.32716666666664,275.7431879245422,5,12.820000000000002,105.27799999999999,118.098
health_beauty,2017-03,Delivery_Praise,133.0941435185185,382.099346679068,12,14.623333333333335,115.935,130.55833333333334
health_beauty,2017-04,Delivery_Issue,576.6330555555555,392.73378131142516,4,15.3725,225.9075,241.28
health_beauty,2017-04,Delivery_Praise,99.67052083333333,480.75577009421795,8,20.209999999999997,186.69875,206.90875
health_beauty,2017-05,Delivery_Issue,226.8190277777778,164.60920497368443,4,9.280000000000001,113.9075,123.1875
health_beauty,2017-05,Delivery_Praise,131.48012345679012,338.7369009869574,18,14.981666666666667,236.36055555555555,251.3422222222222
health_beauty,2017-06,Delivery_Issue,477.85965277777774,238.63221723405601,4,13.267499999999998,101.4625,114.73
health_beauty,2017-06,Delivery_Praise,305.0558796296297,252.2934635056578,6,12.723333333333334,112.265,124.98833333333333
health_beauty,2017-07,Delivery_Issue,54.81148148148148,33.60285412665714,3,8.126666666666667,53.29333333333333,61.419999999999995
health_beauty,2017-07,Delivery_Praise,68.28509259259259,244.97623204167323,9,11.884444444444444,87.83,99.71444444444445
health_beauty,2017-08,Delivery_Issue,422.36388888888894,628.1187763244221,2,15.82,52.95,68.77000000000001
health_beauty,2017-08,Delivery_Praise,93.40009722222223,271.2100147455243,20,12.162,128.94549999999998,141.10750000000002
health_beauty,2017-09,Delivery_Issue,260.37868055555555,251.99836988542705,8,13.45375,272.8,286.25375
health_beauty,2017-09,Delivery_Praise,101.1220949074074,181.88687168729237,24,16.379375,174.68895833333332,191.06833333333336
health_beauty,2017-10,Delivery_Issue,186.88246913580247,417.10227765768235,9,14.717777777777778,94.27277777777778,108.99055555555555
health_beauty,2017-10,Delivery_Praise,87.46859788359788,155.80043784692535,21,12.355238095238095,92.16238095238094,104.51761904761904
health_beauty,2017-11,Delivery_Issue,273.3821212121212,333.5302320476881,11,19.684545454545454,144.4881818181818,164.1727272727273
health_beauty,2017-11,Delivery_Praise,113.45211538461538,275.4334986080911,26,13.845769230769232,161.66461538461542,175.51038461538462
health_beauty,2017-12,Delivery_Issue,457.39144444444446,249.4039341437196,5,54.858000000000004,381.078,435.93600000000004
health_beauty,2017-12,Delivery_Praise,148.0386111111111,235.76330681888535,30,14.125,143.85933333333332,157.98433333333332
health_beauty,2018-01,Delivery_Issue,324.6796759259259,433.11999619826383,18,14.885,72.72416666666668,87.60916666666667
health_beauty,2018-01,Delivery_Praise,125.64585317460318,264.36593611550177,28,13.1525,109.76571428571428,122.91821428571428
health_beauty,2018-02,Delivery_Issue,646.3801944444444,377.1557236683218,20,21.2075,133.082,154.2895
health_beauty,2018-02,Delivery_Praise,119.2657905982906,330.1358387879352,39,13.365897435897436,123.81025641025641,137.17615384615385
health_beauty,2018-03,Delivery_Issue,660.7470462962963,536.8372232919479,30,19.195222222222224,156.60033333333334,175.79555555555555
health_beauty,2018-03,Delivery_Praise,133.9579074074074,232.01997664989867,15,13.968666666666667,171.56866666666664,185.53733333333332
health_beauty,2018-04,Delivery_Issue,361.03872685185183,595.5601978097791,12,17.315833333333334,132.44583333333333,149.76166666666666
health_beauty,2018-04,Delivery_Praise,117.51680952380951,396.6785583055028,35,14.881428571428572,176.66914285714287,191.5505714285714
health_beauty,2018-05,Delivery_Issue,326.51956140350876,708.6532889284883,19,15.603157894736844,111.31631578947369,126.91947368421052
health_beauty,2018-05,Delivery_Praise,120.28739159891599,428.18295259400406,41,13.940487804878048,100.79926829268294,114.73975609756097
health_beauty,2018-06,Delivery_Issue,231.56727777777778,671.4419632181825,10,31.500999999999998,96.768,128.269
health_beauty,2018-06,Delivery_Praise,99.98970164609054,435.4492109211443,54,15.88888888888889,102.34009259259258,118.22898148148148
health_beauty,2018-07,Delivery_Issue,168.67076388888887,797.0365875728586,20,24.624000000000002,133.474,158.098
health_beauty,2018-07,Delivery_Praise,95.87945799457994,470.0496853003447,41,15.616585365853657,120.41951219512195,136.0360975609756
health_beauty,2018-08,Delivery_Issue,133.51017676767677,263.16398899055395,22,15.31840909090909,179.50954545454545,194.82795454545456
health_beauty,2018-08,Delivery_Praise,86.1746096096096,482.37830745018346,37,16.733513513513515,152.72486486486486,169.45837837837837
sports_leisure,2016-10,Delivery_Issue,334.735,357.5745921152744,1,14.11,21.5,35.61
sports_leisure,2016-10,Delivery_Praise,60.15462962962963,183.56047136014163,3,22.793333333333333,156.83,179.62333333333333
sports_leisure,2017-01,Delivery_Issue,959.0572916666666,463.2906375387797,4,38.394999999999996,150.95,189.345
sports_leisure,2017-01,Delivery_Praise,194.12569444444443,469.0970989783516,2,15.145,65.45,80.595
sports_leisure,2017-02,Delivery_Issue,169.86194444444445,493.848340340438,3,17.34,207.99666666666667,225.33666666666667
sports_leisure,2017-02,Delivery_Praise,119.65718253968255,424.67010528199654,7,16.372857142857143,118.39714285714285,134.77
sports_leisure,2017-03,Delivery_Issue,368.93118055555556,463.73937658476893,4,21.509999999999998,105.42750000000001,126.9375
sports_leisure,2017-03,Delivery_Praise,113.99496913580248,491.5370742650292,9,16.495555555555555,390.5655555555556,407.06111111111113
sports_leisure,2017-04,Delivery_Issue,545.1225555555556,350.6725581866066,5,14.588,121.576,136.164
sports_leisure,2017-04,Delivery_Praise,179.4625,468.47960220108945,10,17.915666666666667,83.265,101.18066666666667
sports_leisure,2017-05,Delivery_Issue,245.8,334.0182436296147,4,12.7375,58.557500000000005,71.295
sports_leisure,2017-05,Delivery_Praise,135.13325925925926,436.8946429341388,15,16.171333333333333,83.83933333333334,100.01066666666667
sports_leisure,2017-06,Delivery_Issue,307.6308950617284,573.2967058893734,9,35.49888888888889,167.0988888888889,202.59777777777776
sports_leisure,2017-06,Delivery_Praise,174.995405982906,412.09751594512585,13,26.031538461538464,152.61923076923077,178.65076923076919
sports_leisure,2017-07,Delivery_Issue,400.21244444444443,576.4878006140545,10,16.363999999999997,78.729,95.093
sports_leisure,2017-07,Delivery_Praise,139.73581944444445,290.1174239700629,20,14.779,101.3465,116.12550000000002
sports_leisure,2017-08,Delivery_Issue,403.01317460317466,327.9549298318505,7,14.779285714285717,68.82071428571429,83.6
sports_leisure,2017-08,Delivery_Praise,131.8215338164251,304.70423380955987,23,16.305217391304346,115.93217391304348,132.23739130434782
sports_leisure,2017-09,Delivery_Issue,361.14836111111106,374.7767892794075,10,14.9535,80.863,95.8165
sports_leisure,2017-09,Delivery_Praise,126.11935185185186,356.6485828241778,18,13.476666666666667,73.63722222222222,87.11388888888888
sports_leisure,2017-10,Delivery_Issue,155.37719135802467,324.0067169000713,9,12.840555555555556,84.81722222222223,97.65777777777777
sports_leisure,2017-10,Delivery_Praise,200.366625,447.3251961267247,20,14.98,96.10900000000001,111.08900000000001
sports_leisure,2017-11,Delivery_Issue,439.727962962963,402.32178673462295,18,17.027592592592594,207.98555555555558,225.01314814814816
sports_leisure,2017-11,Delivery_Praise,123.60472222222221,278.4981302146533,30,15.592333333333332,114.21900000000001,129.81133333333335
sports_leisure,2017-12,Delivery_Issue,484.85564327485383,354.4778985738247,19,22.953684210526315,178.34894736842105,201.30263157894737
sports_leisure,2017-12,Delivery_Praise,159.06495884773662,240.21382373517088,27,14.375925925925925,100.98074074074074,115.35666666666667
sports_leisure,2018-01,Delivery_Issue,426.1560300925926,429.5845143690745,24,22.001319444444444,169.16451388888888,191.16583333333332
sports_leisure,2018-01,Delivery_Praise,145.33643849206348,271.1441948053448,28,15.88892857142857,128.45535714285714,144.34428571428572
sports_leisure,2018-02,Delivery_Issue,685.8068390804598,394.63897594864466,29,18.54689655172414,104.07689655172413,122.62379310344828
sports_leisure,2018-02,Delivery_Praise,162.0370538720539,295.83231725359934,33,14.115454545454545,137.72969696969696,151.8451515151515
sports_leisure,2018-03,Delivery_Issue,593.5989430894309,332.09458600203664,41,19.71676829268293,114.00597560975609,133.72274390243902
sports_leisure,2018-03,Delivery_Praise,114.69545454545454,205.8301202569912,33,14.093333333333334,95.44363636363636,109.53696969696969
sports_leisure,2018-04,Delivery_Issue,380.2571759259259,369.43723615598765,12,16.51875,111.25833333333333,127.77708333333334
sports_leisure,2018-04,Delivery_Praise,103.38365176151761,242.4215784410793,41,14.032845528455285,116.62634146341465,130.65918699186992
sports_leisure,2018-05,Delivery_Issue,359.9637037037037,266.04694657867657,9,15.39611111111111,90.60388888888889,106.0
sports_leisure,2018-05,Delivery_Praise,86.1129211469534,175.26580075917053,31,12.540000000000001,85.71032258064515,98.25032258064518
sports_leisure,2018-06,Delivery_Issue,258.0302222222222,260.8554837695913,5,18.948,74.05799999999999,93.006
sports_leisure,2018-06,Delivery_Praise,100.90596153846153,263.61591536692464,26,17.692307692307693,142.0776923076923,159.77
sports_leisure,2018-07,Delivery_Issue,127.59484848484848,324.62589960769526,11,16.043116883116884,121.98909090909092,138.0322077922078
sports_leisure,2018-07,Delivery_Praise,129.72520833333334,240.55215559367912,24,16.191666666666666,101.25541666666668,117.44708333333334
sports_leisure,2018-08,Delivery_Issue,182.05875,394.597445040359,6,13.420277777777777,77.06694444444445,90.48722222222221
sports_leisure,2018-08,Delivery_Praise,69.78832465277777,198.3627689765395,32,14.63625,77.18328125,91.81953125
computers_accessories,2016-10,Delivery_Issue,147.13166666666666,295.78532800341435,1,11.69,71.0,82.69
computers_accessories,2017-02,Delivery_Issue,318.43562499999996,57.55155296693314,4,10.4,29.2,39.6
computers_accessories,2017-02,Delivery_Praise,126.3750925925926,866.0597530061935,3,22.80666666666667,112.56666666666668,135.37333333333333
computers_accessories,2017-03,Delivery_Issue,269.89234126984127,683.4676938488545,7,16.862857142857145,137.29285714285714,154.15571428571428
computers_accessories,2017-03,Delivery_Praise,134.74031746031747,426.2296451517927,7,21.23428571428571,595.6685714285715,616.9028571428571
computers_accessories,2017-04,Delivery_Issue,391.8516666666667,432.816365577459,4,17.075,269.5775,286.6525
computers_accessories,2017-04,Delivery_Praise,220.07444444444445,383.02194987224664,5,17.82,181.178,198.998
computers_accessories,2017-05,Delivery_Issue,212.81652777777776,391.97024208446555,4,14.6575,90.95,105.6075
computers_accessories,2017-05,Delivery_Praise,136.99599206349205,512.8010944064057,14,15.75357142857143,115.33785714285715,131.09142857142857
computers_accessories,2017-06,Delivery_Issue,501.99833333333333,511.6575957602966,1,17.85,298.13,315.98
computers_accessories,2017-06,Delivery_Praise,136.79243827160496,414.562252202242,9,14.625555555555556,108.99888888888889,123.62444444444444
computers_accessories,2017-07,Delivery_Issue,371.59222222222223,335.1391624959373,4,13.571875,105.399375,118.97125
computers_accessories,2017-07,Delivery_Praise,145.1179487179487,421.61942765652105,13,15.905000000000001,342.94192307692305,358.8469230769231
computers_accessories,2017-08,Delivery_Issue,310.1862777777778,233.85789017239773,5,12.459999999999999,78.248,90.708
computers_accessories,2017-08,Delivery_Praise,120.44468055555555,314.61033527536904,20,13.121,74.8495,87.9705
computers_accessories,2017-09,Delivery_Issue,155.36527777777778,288.42814504644593,2,25.380000000000003,100.9,126.28
computers_accessories,2017-09,Delivery_Praise,139.40935185185185,311.12733335995426,9,12.776666666666666,167.5311111111111,180.30777777777777
computers_accessories,2017-10,Delivery_Issue,188.4431172839506,459.07859766871803,9,20.364444444444445,187.23388888888888,207.59833333333333
computers_accessories,2017-10,Delivery_Praise,126.86023809523809,305.48814172762,14,16.427142857142858,153.16642857142855,169.59357142857144
computers_accessories,2017-11,Delivery_Issue,501.32872685185185,448.8732798816969,12,17.84611111111111,110.74305555555556,128.58916666666667
computers_accessories,2017-11,Delivery_Praise,152.66134722222222,510.29581656391366,20,14.8,191.8865,206.68649999999997
computers_accessories,2017-12,Delivery_Issue,437.91981481481486,383.7037312174419,15,27.453333333333333,441.8366666666667,469.28999999999996
computers_accessories,2017-12,Delivery_Praise,216.73480158730158,486.2731234891872,14,15.56857142857143,105.19214285714285,120.76071428571429
computers_accessories,2018-01,Delivery_Issue,397.78293478260866,386.9404314488477,23,19.725797101449274,114.95188405797101,134.67768115942027
computers_accessories,2018-01,Delivery_Praise,179.7880651340996,463.49673601564797,29,17.593103448275862,111.83862068965517,129.43172413793104
computers_accessories,2018-02,Delivery_Issue,560.3144971264368,670.8667684383715,58,16.538310344827586,101.35000000000001,117.88831034482759
computers_accessories,2018-02,Delivery_Praise,210.82329365079363,453.98178128174703,28,16.36267857142857,144.7042857142857,161.06696428571428
computers_accessories,2018-03,Delivery_Issue,452.18604629629624,531.1641555705828,30,16.366,88.43266666666666,104.79866666666666
computers_accessories,2018-03,Delivery_Praise,201.0951884920635,369.13906033911053,28,16.533630952380953,89.95785714285715,106.4914880952381
computers_accessories,2018-04,Delivery_Issue,105.33475308641975,373.1531532736127,9,13.650555555555556,215.40574074074073,229.0562962962963
computers_accessories,2018-04,Delivery_Praise,134.61161877394636,555.2650197586221,29,16.82793103448276,109.30379310344827,126.13172413793104
computers_accessories,2018-05,Delivery_Issue,381.35592592592593,477.057273618392,3,18.986666666666668,86.96,105.94666666666667
computers_accessories,2018-05,Delivery_Praise,131.70838164251208,563.5949113776901,23,15.500434782608695,72.91782608695652,88.41826086956522
computers_accessories,2018-06,Delivery_Issue,195.72527777777776,850.6565630993482,5,22.118000000000002,140.25799999999998,162.376
computers_accessories,2018-06,Delivery_Praise,108.46924836601306,669.4695921818725,17,17.81529411764706,79.93823529411765,97.7535294117647
computers_accessories,2018-07,Delivery_Issue,296.92172222222223,419.3287154767542,5,15.672,95.846,111.518
computers_accessories,2018-07,Delivery_Praise,111.76717171717172,637.7480853214158,22,19.627727272727274,132.5768181818182,152.20454545454547
computers_accessories,2018-08,Delivery_Issue,115.81319444444443,476.3979159146506,6,15.666666666666666,84.13333333333334,99.80000000000001
computers_accessories,2018-08,Delivery_Praise,97.33268518518518,334.86065877215617,21,16.624285714285715,96.86952380952381,113.49380952380952
furniture_decor,2016-10,Delivery_Issue,116.74118055555556,298.8356996612332,4,14.1115,77.2705,91.382
furniture_decor,2016-10,Delivery_Praise,47.53879629629629,155.95931005361484,3,17.816666666666666,204.92999999999998,222.74666666666667
furniture_decor,2017-01,Delivery_Issue,658.4869444444445,247.31161100195894,4,13.3325,49.55,62.88250000000001
furniture_decor,2017-01,Delivery_Praise,146.71588888888888,277.71794720334725,15,14.226,61.90466666666667,76.13066666666667
furniture_decor,2017-02,Delivery_Issue,395.0808333333333,332.94922927498544,4,20.0475,103.4475,123.495
furniture_decor,2017-02,Delivery_Praise,166.6772619047619,325.10099863857465,14,12.944999999999999,58.47166666666667,71.41666666666666
furniture_decor,2017-03,Delivery_Issue,752.3285416666666,464.0569793677058,8,15.76,107.55,123.31
furniture_decor,2017-03,Delivery_Praise,120.30155555555555,310.43872739089636,10,15.249,54.05800000000001,69.307
furniture_decor,2017-04,Delivery_Issue,494.03294444444447,453.3326016481313,5,21.468,142.31199999999998,163.78
furniture_decor,2017-04,Delivery_Praise,197.24210317460316,333.1746128772331,7,13.712380952380952,54.639523809523816,68.35190476190476
furniture_decor,2017-05,Delivery_Issue,331.6630555555555,288.82851144525563,9,32.16888888888889,93.80444444444444,125.97333333333333
furniture_decor,2017-05,Delivery_Praise,103.22291666666666,158.3079054008163,6,12.770000000000001,47.66166666666667,60.43166666666667
furniture_decor,2017-06,Delivery_Issue,280.45023148148147,181.72338519495557,6,12.946666666666667,93.18833333333333,106.13499999999999
furniture_decor,2017-06,Delivery_Praise,136.50225308641973,229.27569950966893,9,14.366666666666667,57.49222222222222,71.85888888888888
furniture_decor,2017-07,Delivery_Issue,224.66107142857143,232.79074203871102,7,13.207142857142857,115.16904761904763,128.3761904761905
furniture_decor,2017-07,Delivery_Praise,126.7735101010101,336.2468190577538,11,14.316363636363635,67.22909090909091,81.54545454545455
furniture_decor,2017-08,Delivery_Issue,227.19606481481483,553.754099608405,6,36.74666666666667,96.25333333333333,133.0
furniture_decor,2017-08,Delivery_Praise,97.70562091503268,193.81279004031236,17,14.86470588235294,77.89411764705882,92.75882352941177
furniture_decor,2017-09,Delivery_Issue,721.6452777777778,395.4115206261478,6,19.770833333333332,64.175,83.94583333333334
furniture_decor,2017-09,Delivery_Praise,159.79777777777778,255.3429599529358,17,14.619411764705882,84.51411764705882,99.1335294117647
furniture_decor,2017-10,Delivery_Issue,285.3325396825397,477.8559053391287,7,17.305714285714284,145.16857142857143,162.4742857142857
furniture_decor,2017-10,Delivery_Praise,147.0658024691358,327.21711344785587,9,31.18444444444444,110.84,142.02444444444444
furniture_decor,2017-11,Delivery_Issue,444.46702546296297,295.47711304072305,24,22.313333333333333,85.253125,107.56645833333334
furniture_decor,2017-11,Delivery_Praise,210.933024691358,249.21350678551744,18,15.16,64.135,79.295
furniture_decor,2017-12,Delivery_Issue,255.12849999999997,318.946894195048,10,18.422,50.20633333333333,68.62833333333333
furniture_decor,2017-12,Delivery_Praise,114.87567708333334,235.4781661182135,16,14.735624999999999,72.90375,87.639375
furniture_decor,2018-01,Delivery_Issue,364.2696759259259,339.4564468527376,24,17.057708333333334,95.289375,112.34708333333333
furniture_decor,2018-01,Delivery_Praise,129.311,236.0315475835069,15,17.490666666666666,141.01333333333332,158.504
furniture_decor,2018-02,Delivery_Issue,439.0091388888889,334.6254690322594,20,15.04975,66.9315,81.98125
furniture_decor,2018-02,Delivery_Praise,127.68616959064327,165.99242674834076,19,14.514736842105261,83.5721052631579,98.08684210526316
furniture_decor,2018-03,Delivery_Issue,446.31236928104573,335.9928474065556,17,17.966470588235296,95.14941176470587,113.11588235294118
furniture_decor,2018-03,Delivery_Praise,111.79930555555556,286.10547585025154,10,23.666,73.733,97.399
furniture_decor,2018-04,Delivery_Issue,434.8538333333334,406.0402458537986,10,24.019,69.428,93.447
furniture_decor,2018-04,Delivery_Praise,143.43340277777776,301.5334499980863,16,18.898125,81.626875,100.525
furniture_decor,2018-05,Delivery_Issue,259.70906746031744,304.6746181165064,14,15.340595238095238,72.08345238095238,87.42404761904763
furniture_decor,2018-05,Delivery_Praise,124.55749999999999,302.6379505653794,13,20.84,93.02615384615386,113.86615384615385
furniture_decor,2018-06,Delivery_Issue,231.16836805555556,369.16127783419574,8,22.33416666666667,84.72645833333334,107.060625
furniture_decor,2018-06,Delivery_Praise,85.28080065359478,145.8941719253222,17,15.74029411764706,81.16794117647059,96.90823529411765
furniture_decor,2018-07,Delivery_Issue,108.70395833333333,289.8890430887984,4,24.4175,87.14958333333334,111.56708333333333
furniture_decor,2018-07,Delivery_Praise,90.55970760233917,235.21021998225305,19,18.245789473684212,79.12526315789474,97.37105263157895
furniture_decor,2018-08,Delivery_Issue,179.45672222222225,148.728198982185,5,16.862000000000002,148.53133333333332,165.39333333333335
furniture_decor,2018-08,Delivery_Praise,102.32895061728395,292.87330100622796,9,17.324444444444442,72.17666666666668,89.50111111111111
housewares,2016-10,Delivery_Issue,137.16166666666666,6.496219283422968,1,11.23,109.9,121.13
housewares,2017-02,Delivery_Issue,120.55972222222223,144.18928961591064,2,11.350000000000001,30.945,42.295
housewares,2017-02,Delivery_Praise,139.50733333333332,385.46384097122984,5,14.428,93.9,108.328
housewares,2017-03,Delivery_Issue,650.6009444444445,468.01926339463273,5,15.946000000000002,65.02000000000001,80.966
housewares,2017-03,Delivery_Praise,207.62395833333335,259.19136510988886,4,15.065,69.22,84.285
housewares,2017-04,Delivery_Issue,363.92819444444444,659.7907240275058,4,15.6575,60.4675,76.125
housewares,2017-04,Delivery_Praise,245.0945138888889,228.75594346694535,4,15.2625,92.5375,107.80000000000001
housewares,2017-05,Delivery_Issue,96.8325,88.70964217173956,3,11.403333333333334,84.8,96.20333333333333
housewares,2017-05,Delivery_Praise,92.40851190476191,290.5675344217605,14,13.41,51.080357142857146,64.49035714285715
housewares,2017-06,Delivery_Issue,209.47037037037038,285.37360070927974,6,14.767777777777779,60.26,75.02777777777779
housewares,2017-06,Delivery_Praise,137.02603703703704,210.52369238531278,15,18.836666666666666,67.74,86.57666666666667
housewares,2017-07,Delivery_Issue,177.39708333333334,284.9019536726557,8,13.67625,51.447500000000005,65.12375
housewares,2017-07,Delivery_Praise,106.84970588235295,276.7784595929259,17,17.268529411764707,72.73617647058825,90.00470588235294
housewares,2017-08,Delivery_Issue,167.78041666666664,215.4122975643263,6,20.085,112.86000000000001,132.94500000000002
housewares,2017-08,Delivery_Praise,137.27828282828284,222.91402372058718,11,22.804545454545455,174.30727272727273,197.1118181818182
housewares,2017-09,Delivery_Issue,187.9010101010101,233.24816947121153,11,14.435454545454546,50.47090909090909,64.90636363636364
housewares,2017-09,Delivery_Praise,140.89411616161615,399.24395006949385,11,19.25681818181818,77.67272727272727,96.92954545454546
housewares,2017-10,Delivery_Issue,232.24277777777777,277.6015547516262,8,21.35625,61.3125,82.66875
housewares,2017-10,Delivery_Praise,99.77266666666667,205.9582925830237,15,18.433333333333334,83.39466666666667,101.828
housewares,2017-11,Delivery_Issue,395.3548611111111,414.85402266846273,16,17.28125,79.945625,97.226875
housewares,2017-11,Delivery_Praise,108.98960784313725,128.32334711409558,17,14.268823529411764,89.46529411764705,103.73411764705881
housewares,2017-12,Delivery_Issue,426.96853535353534,394.3539831219961,11,18.71,68.60181818181819,87.31181818181818
housewares,2017-12,Delivery_Praise,116.55391025641026,194.69810891572473,13,14.279230769230768,68.9723076923077,83.25153846153846
housewares,2018-01,Delivery_Issue,246.44980555555557,280.6143957638861,10,25.344,195.06900000000002,220.413
housewares,2018-01,Delivery_Praise,103.74001736111111,185.6999291905574,16,16.816875,76.65625,93.473125
housewares,2018-02,Delivery_Issue,447.61563888888884,316.3211639975836,20,25.673250000000003,118.34049999999999,144.01375000000002
housewares,2018-02,Delivery_Praise,120.63177777777778,212.83416302990446,15,13.591333333333333,86.09666666666666,99.688
housewares,2018-03,Delivery_Issue,520.6942222222222,380.68441282505194,10,30.51,117.84433333333334,148.35433333333333
